Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
1995,had.27.7b-k,demersal,2019,0.838,0.4,7509,10000,6688,4470,2218
1996,had.27.7b-k,demersal,2019,0.83,0.4,19979,10000,11065,6756,4309
1997,had.27.7b-k,demersal,2019,0.703,0.4,29116,10000,13710,10827,2883
1998,had.27.7b-k,demersal,2019,0.746,0.4,22775,10000,8862,7928,934
1999,had.27.7b-k,demersal,2019,0.513,0.4,14458,10000,5556,4970,586
2000,had.27.7b-k,demersal,2019,0.655,0.4,17833,10000,10002,7499,2503
2001,had.27.7b-k,demersal,2019,0.696,0.4,29759,10000,12696,9278,3418
2002,had.27.7b-k,demersal,2019,1.238,0.4,36655,10000,13561,6488,7073
2003,had.27.7b-k,demersal,2019,0.653,0.4,25954,10000,17748,8292,9456
2004,had.27.7b-k,demersal,2019,0.774,0.4,43868,10000,15527,8777,6750
2005,had.27.7b-k,demersal,2019,0.814,0.4,30228,10000,11978,6787,5191
2006,had.27.7b-k,demersal,2019,0.508,0.4,23989,10000,8077,5593,2484
2007,had.27.7b-k,demersal,2019,0.406,0.4,25527,10000,9520,6781,2739
2008,had.27.7b-k,demersal,2019,0.724,0.4,24448,10000,18642,7455,11187
2009,had.27.7b-k,demersal,2019,0.57,0.4,36875,10000,18688,9608,9080
2010,had.27.7b-k,demersal,2019,0.591,0.4,38136,10000,26809,10262,16547
2011,had.27.7b-k,demersal,2019,0.463,0.4,86471,10000,27257,12879,14378
2012,had.27.7b-k,demersal,2019,0.572,0.4,69258,10000,28567,18376,10191
2013,had.27.7b-k,demersal,2019,0.491,0.4,43200,10000,15509,13424,2085
2014,had.27.7b-k,demersal,2019,0.509,0.4,28258,10000,13031,9854,3177
2015,had.27.7b-k,demersal,2019,0.478,0.4,43106,10000,15239,8545,6694
2016,had.27.7b-k,demersal,2019,0.619,0.4,33794,10000,17931,7594,10337
2017,had.27.7b-k,demersal,2019,0.627,0.4,38018,10000,16072,8097,7975
2018,had.27.7b-k,demersal,2019,0.773,0.4,24239,10000,12546,7109,5436
1980,her.27.nirs,pelagic,2019,0.289,0.266,13874,11831,10613,10613,0
1981,her.27.nirs,pelagic,2019,0.277,0.266,13924,11831,4377,4377,0
1982,her.27.nirs,pelagic,2019,0.264,0.266,14691,11831,4855,4855,0
1983,her.27.nirs,pelagic,2019,0.258,0.266,16217,11831,3933,3933,0
1984,her.27.nirs,pelagic,2019,0.263,0.266,17257,11831,4066,4066,0
1985,her.27.nirs,pelagic,2019,0.281,0.266,16205,11831,9187,9187,0
1986,her.27.nirs,pelagic,2019,0.29,0.266,18574,11831,7440,7440,0
1987,her.27.nirs,pelagic,2019,0.298,0.266,16850,11831,5823,5823,0
1988,her.27.nirs,pelagic,2019,0.312,0.266,19732,11831,10172,10172,0
1989,her.27.nirs,pelagic,2019,0.31,0.266,15060,11831,4949,4949,0
1990,her.27.nirs,pelagic,2019,0.311,0.266,14357,11831,6312,6312,0
1991,her.27.nirs,pelagic,2019,0.309,0.266,9860,11831,4398,4398,0
1992,her.27.nirs,pelagic,2019,0.316,0.266,10267,11831,5270,5270,0
1993,her.27.nirs,pelagic,2019,0.318,0.266,10331,11831,4409,4409,0
1994,her.27.nirs,pelagic,2019,0.324,0.266,11485,11831,4828,4828,0
1995,her.27.nirs,pelagic,2019,0.329,0.266,11133,11831,5076,5076,0
1996,her.27.nirs,pelagic,2019,0.338,0.266,8962,11831,5301,5301,0
1997,her.27.nirs,pelagic,2019,0.353,0.266,8309,11831,6651,6651,0
1998,her.27.nirs,pelagic,2019,0.361,0.266,9477,11831,4905,4905,0
1999,her.27.nirs,pelagic,2019,0.352,0.266,9085,11831,4127,4127,0
2000,her.27.nirs,pelagic,2019,0.34,0.266,8718,11831,2002,2002,0
2001,her.27.nirs,pelagic,2019,0.353,0.266,6683,11831,5461,5461,0
2002,her.27.nirs,pelagic,2019,0.347,0.266,6926,11831,2393,2393,0
2003,her.27.nirs,pelagic,2019,0.344,0.266,6243,11831,2399,2399,0
2004,her.27.nirs,pelagic,2019,0.322,0.266,9118,11831,2531,2531,0
2005,her.27.nirs,pelagic,2019,0.307,0.266,10918,11831,4387,4387,0
2006,her.27.nirs,pelagic,2019,0.281,0.266,12150,11831,4402,4402,0
2007,her.27.nirs,pelagic,2019,0.245,0.266,19585,11831,4629,4629,0
2008,her.27.nirs,pelagic,2019,0.229,0.266,25084,11831,4895,4895,0
2009,her.27.nirs,pelagic,2019,0.215,0.266,25034,11831,4594,4594,0
2010,her.27.nirs,pelagic,2019,0.203,0.266,26556,11831,4894,4894,0
2011,her.27.nirs,pelagic,2019,0.195,0.266,26849,11831,5202,5202,0
2012,her.27.nirs,pelagic,2019,0.19,0.266,24101,11831,5693,5693,0
2013,her.27.nirs,pelagic,2019,0.18,0.266,22018,11831,4828,4828,0
2014,her.27.nirs,pelagic,2019,0.171,0.266,23671,11831,5083,5083,0
2015,her.27.nirs,pelagic,2019,0.171,0.266,22093,11831,4891,4891,0
2016,her.27.nirs,pelagic,2019,0.165,0.266,24367,11831,4327,4327,0
2017,her.27.nirs,pelagic,2019,0.157,0.266,22948,11831,3896,3896,0
2018,her.27.nirs,pelagic,2019,0.156,0.266,22020,11831,6804,6804,0
1988,hke.27.3a46-8abd,demersal,2019,1.06,0.27,43169,56000,64825,64823,2
1989,hke.27.3a46-8abd,demersal,2019,1.14,0.27,42492,56000,66546,66473,73
1994,hke.27.3a46-8abd,demersal,2019,1.13,0.27,28823,56000,51615,51259,356
1999,hke.27.3a46-8abd,demersal,2019,1.03,0.27,26026,56000,40163,39814,349
2000,hke.27.3a46-8abd,demersal,2019,0.97,0.27,28722,56000,42109,42026,83
2003,hke.27.3a46-8abd,demersal,2019,0.87,0.27,35009,56000,45272,43162,2110
2004,hke.27.3a46-8abd,demersal,2019,0.87,0.27,40085,56000,48969,46417,2552
2005,hke.27.3a46-8abd,demersal,2019,1.02,0.27,38523,56000,51226,46550,4676
2006,hke.27.3a46-8abd,demersal,2019,0.92,0.27,30822,56000,43283,41467,1816
2007,hke.27.3a46-8abd,demersal,2019,0.82,0.27,36353,56000,47219,45028,2191
2008,hke.27.3a46-8abd,demersal,2019,0.68,0.27,41909,56000,50987,47739,3248
2009,hke.27.3a46-8abd,demersal,2019,0.57,0.27,62188,56000,69408,58818,10590
2010,hke.27.3a46-8abd,demersal,2019,0.42,0.27,114775,56000,82777,72799,9978
2011,hke.27.3a46-8abd,demersal,2019,0.33,0.27,190397,56000,101696,87540,14156
2012,hke.27.3a46-8abd,demersal,2019,0.27,0.27,215395,56000,98357,85677,12680
2013,hke.27.3a46-8abd,demersal,2019,0.26,0.27,218143,56000,93639,77753,15886
2014,hke.27.3a46-8abd,demersal,2019,0.25,0.27,233524,56000,99853,89940,9913
2015,hke.27.3a46-8abd,demersal,2019,0.23,0.27,277274,56000,103490,93670,9820
2016,hke.27.3a46-8abd,demersal,2019,0.24,0.27,312407,56000,121847,109106,12741
2017,hke.27.3a46-8abd,demersal,2019,0.26,0.27,297848,56000,112057,104671,7386
2018,hke.27.3a46-8abd,demersal,2019,0.22,0.27,277482,56000,96188,89695,6493
1982,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.019,0.074,2328100,1168272,61197,61197,0
1983,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.025,0.074,2480650,1168272,90442,90442,0
1984,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.022,0.074,2629270,1168272,96244,96244,0
1985,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.018,0.074,3097870,1168272,96343,96343,0
1986,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.022,0.074,4443340,1168272,137499,137499,0
1987,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.028,0.074,5253010,1168272,187338,187338,0
1988,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.031,0.074,5325910,1168272,210989,210989,0
1989,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.032,0.074,5131330,1168272,209583,209583,0
1990,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.045,0.074,4871080,1168272,275968,275968,0
1991,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.051,0.074,4553440,1168272,287438,287438,0
1992,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.077,0.074,4170400,1168272,393631,393631,0
1993,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.103,0.074,3644200,1168272,453246,453246,0
1994,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.108,0.074,3078290,1168272,412291,412291,0
1995,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.16,0.074,2663000,1168272,538950,538950,0
1996,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.14,0.074,2302530,1168272,422396,422396,0
1997,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.196,0.074,2147540,1168272,534673,534673,0
1998,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.133,0.074,1911070,1168272,325340,325340,0
1999,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.134,0.074,1799520,1168272,298992,298992,0
2000,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.099,0.074,1621070,1168272,202732,202350,382
2001,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.122,0.074,1482230,1168272,229081,228827,254
2002,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.111,0.074,1328200,1168272,196120,195813,307
2003,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.106,0.074,1239480,1168272,191856,191014,842
2004,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.081,0.074,1271170,1168272,159742,157386,2356
2005,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.086,0.074,1536410,1168272,182001,180199,1802
2006,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.073,0.074,1651270,1168272,155827,154474,1353
2007,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.059,0.074,1629560,1168272,123356,122985,370
2008,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.071,0.074,1585800,1168272,143349,142875,474
2009,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.098,0.074,1484240,1168272,183782,183335,447
2010,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.118,0.074,1331920,1168272,203112,202680,432
2011,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.121,0.074,1211620,1168272,193698,193268,430
2012,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.115,0.074,1164950,1168272,169859,166579,3279
2013,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.124,0.074,1087630,1168272,165258,160676,4582
2014,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.115,0.074,955525,1168272,136360,134463,1896
2015,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.09,0.074,838866,1168272,98419,94192,4228
2016,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.093,0.074,786772,1168272,98810,94393,4417
2017,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.076,0.074,761613,1168272,82961,79033,3928
2018,hom.27.2a4a5b6a7a-ce-k8,pelagic,2019,0.087,0.074,811685,1168272,101682,99072,2609
2017,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,1270,594,676
2018,ldb.27.7b-k8abd,benthic,2019,NA,NA,NA,NA,1278,913,365
2013,lez.27.4a6a,benthic,2019,0.377,1,1.719,0.5,3064,2737,327
2014,lez.27.4a6a,benthic,2019,0.342,1,1.717,0.5,2809,2500,309
2015,lez.27.4a6a,benthic,2019,0.337,1,1.593,0.5,2623,2471,152
2016,lez.27.4a6a,benthic,2019,0.364,1,1.684,0.5,2959,2792,167
2017,lez.27.4a6a,benthic,2019,0.318,1,1.853,0.5,2788,2594,193
2018,lez.27.4a6a,benthic,2019,0.402,1,1.681,0.5,3258,3003,255
1984,meg.27.7b-k8abd,benthic,2019,0.212,0.191,70170,41800,18828,16659,2169
1985,meg.27.7b-k8abd,benthic,2019,0.239,0.191,71135,41800,19597,17865,1732
1986,meg.27.7b-k8abd,benthic,2019,0.231,0.191,71619,41800,21248,18927,2321
1987,meg.27.7b-k8abd,benthic,2019,0.228,0.191,75015,41800,18819,17114,1705
1988,meg.27.7b-k8abd,benthic,2019,0.26,0.191,65548,41800,19302,17577,1725
1989,meg.27.7b-k8abd,benthic,2019,0.334,0.191,55274,41800,21815,19233,2582
1990,meg.27.7b-k8abd,benthic,2019,0.38,0.191,47415,41800,17654,14370,3284
1991,meg.27.7b-k8abd,benthic,2019,0.435,0.191,48531,41800,18376,15094,3282
1992,meg.27.7b-k8abd,benthic,2019,0.358,0.191,50107,41800,18588,15600,2988
1993,meg.27.7b-k8abd,benthic,2019,0.372,0.191,54241,41800,18037,14929,3108
1994,meg.27.7b-k8abd,benthic,2019,0.333,0.191,53076,41800,16968,13684,3284
1995,meg.27.7b-k8abd,benthic,2019,0.351,0.191,59159,41800,18514,15862,2652
1996,meg.27.7b-k8abd,benthic,2019,0.352,0.191,53175,41800,18135,15109,3026
1997,meg.27.7b-k8abd,benthic,2019,0.311,0.191,56650,41800,17296,14230,3066
1998,meg.27.7b-k8abd,benthic,2019,0.331,0.191,58995,41800,19716,14345,5371
1999,meg.27.7b-k8abd,benthic,2019,0.342,0.191,49731,41800,16601,13305,3297
2000,meg.27.7b-k8abd,benthic,2019,0.348,0.191,50539,41800,16901,15031,1870
2001,meg.27.7b-k8abd,benthic,2019,0.419,0.191,52117,41800,18040,15778,2262
2002,meg.27.7b-k8abd,benthic,2019,0.486,0.191,47472,41800,18800,15987,2813
2003,meg.27.7b-k8abd,benthic,2019,0.506,0.191,44304,41800,19719,15711,4008
2004,meg.27.7b-k8abd,benthic,2019,0.442,0.191,39194,41800,20602,14358,6243
2005,meg.27.7b-k8abd,benthic,2019,0.543,0.191,38711,41800,16163,12888,3275
2006,meg.27.7b-k8abd,benthic,2019,0.411,0.191,37066,41800,15788,12037,3751
2007,meg.27.7b-k8abd,benthic,2019,0.458,0.191,40479,41800,16092,13060,3033
2008,meg.27.7b-k8abd,benthic,2019,0.341,0.191,44100,41800,13908,11048,2860
2009,meg.27.7b-k8abd,benthic,2019,0.359,0.191,53399,41800,18342,15064,3278
2010,meg.27.7b-k8abd,benthic,2019,0.393,0.191,53393,41800,20444,15101,5343
2011,meg.27.7b-k8abd,benthic,2019,0.364,0.191,46324,41800,17413,13226,4187
2012,meg.27.7b-k8abd,benthic,2019,0.327,0.191,48423,41800,18137,14433,3704
2013,meg.27.7b-k8abd,benthic,2019,0.354,0.191,52601,41800,20910,16025,4885
2014,meg.27.7b-k8abd,benthic,2019,0.277,0.191,64290,41800,15846,13277,2569
2015,meg.27.7b-k8abd,benthic,2019,0.235,0.191,58462,41800,13076,11569,1507
2016,meg.27.7b-k8abd,benthic,2019,0.239,0.191,68221,41800,13992,11548,2445
2017,meg.27.7b-k8abd,benthic,2019,0.253,0.191,68846,41800,15957,13784,2173
2018,meg.27.7b-k8abd,benthic,2019,0.179,0.191,95488,41800,14133,12279,1855
1986,mon.27.78abd,benthic,2019,0.324,0.28,42716,22278,26814,24981,1833
1987,mon.27.78abd,benthic,2019,0.344,0.28,48955,22278,24785,23091,1694
1988,mon.27.78abd,benthic,2019,0.371,0.28,47044,22278,22878,21314,1564
1989,mon.27.78abd,benthic,2019,0.418,0.28,40730,22278,25777,24015,1762
1990,mon.27.78abd,benthic,2019,0.414,0.28,35407,22278,22521,20982,1539
1991,mon.27.78abd,benthic,2019,0.397,0.28,35811,22278,17993,16763,1230
1992,mon.27.78abd,benthic,2019,0.291,0.28,32562,22278,14616,13617,999
1993,mon.27.78abd,benthic,2019,0.291,0.28,33258,22278,15988,14895,1093
1994,mon.27.78abd,benthic,2019,0.373,0.28,29573,22278,18463,17201,1262
1995,mon.27.78abd,benthic,2019,0.389,0.28,30118,22278,22576,21033,1543
1996,mon.27.78abd,benthic,2019,0.41,0.28,32872,22278,25045,23333,1712
1997,mon.27.78abd,benthic,2019,0.48,0.28,33097,22278,24669,22983,1686
1998,mon.27.78abd,benthic,2019,0.451,0.28,31941,22278,21976,20474,1502
1999,mon.27.78abd,benthic,2019,0.552,0.28,29924,22278,20171,18792,1379
2000,mon.27.78abd,benthic,2019,0.367,0.28,22476,22278,15511,14451,1060
2001,mon.27.78abd,benthic,2019,0.484,0.28,23853,22278,18563,17294,1269
2002,mon.27.78abd,benthic,2019,0.474,0.28,20754,22278,23703,22083,1620
2003,mon.27.78abd,benthic,2019,0.548,0.28,20853,22278,30416,27933,2482
2004,mon.27.78abd,benthic,2019,0.633,0.28,18590,22278,31366,29028,2338
2005,mon.27.78abd,benthic,2019,0.517,0.28,20171,22278,29931,27869,2062
2006,mon.27.78abd,benthic,2019,0.394,0.28,23219,22278,28533,27652,881
2007,mon.27.78abd,benthic,2019,0.424,0.28,26406,22278,32014,31213,801
2008,mon.27.78abd,benthic,2019,0.429,0.28,32129,22278,28024,27053,971
2009,mon.27.78abd,benthic,2019,0.448,0.28,38790,22278,23862,21835,2027
2010,mon.27.78abd,benthic,2019,0.459,0.28,33235,22278,24799,22215,2584
2011,mon.27.78abd,benthic,2019,0.378,0.28,30476,22278,26434,24657,1777
2012,mon.27.78abd,benthic,2019,0.431,0.28,32414,22278,30522,28188,2334
2013,mon.27.78abd,benthic,2019,0.376,0.28,33666,22278,32293,30611,1682
2014,mon.27.78abd,benthic,2019,0.405,0.28,38479,22278,30329,28474,1854
2015,mon.27.78abd,benthic,2019,0.341,0.28,46718,22278,30173,27859,2314
2016,mon.27.78abd,benthic,2019,0.329,0.28,45627,22278,32663,29083,3581
2017,mon.27.78abd,benthic,2019,0.321,0.28,52119,22278,27835,25634,2202
2018,mon.27.78abd,benthic,2019,0.25,0.28,55785,22278,23768,22371,1396
1990,nep.fu.11,crustacean,2019,NA,10.8,NA,540,2745,2546,199
1991,nep.fu.11,crustacean,2019,NA,10.8,NA,540,3234,2793,441
1992,nep.fu.11,crustacean,2019,NA,10.8,NA,540,3912,3559,353
1993,nep.fu.11,crustacean,2019,NA,10.8,NA,540,3222,3193,29
1994,nep.fu.11,crustacean,2019,31.5,10.8,820,540,5251,3614,1637
1995,nep.fu.11,crustacean,2019,NA,10.8,NA,540,4511,3655,856
1996,nep.fu.11,crustacean,2019,23.5,10.8,541,540,3195,2872,323
1997,nep.fu.11,crustacean,2019,NA,10.8,NA,540,3332,3046,286
1998,nep.fu.11,crustacean,2019,12.2,10.8,898,540,2508,2441,67
1999,nep.fu.11,crustacean,2019,20.7,10.8,794,540,3530,3257,273
2000,nep.fu.11,crustacean,2019,12.1,10.8,1166,540,3347,3247,100
2001,nep.fu.11,crustacean,2019,13,10.8,1092,540,3419,3259,160
2002,nep.fu.11,crustacean,2019,11.5,10.8,1337,540,3717,3440,277
2003,nep.fu.11,crustacean,2019,8.5,10.8,1751,540,3568,3269,299
2004,nep.fu.11,crustacean,2019,7.8,10.8,1751,540,3284,3082,202
2005,nep.fu.11,crustacean,2019,9.4,10.8,1540,540,3456,2949,507
2006,nep.fu.11,crustacean,2019,12.8,10.8,1762,540,4923,4166,757
2007,nep.fu.11,crustacean,2019,14.7,10.8,1206,540,4192,3978,214
2008,nep.fu.11,crustacean,2019,16.5,10.8,1047,540,3993,3799,194
2009,nep.fu.11,crustacean,2019,13.7,10.8,1195,540,3823,3496,327
2010,nep.fu.11,crustacean,2019,7,10.8,1293,540,2541,2413,128
2011,nep.fu.11,crustacean,2019,6.3,10.8,1726,540,2851,2697,154
2012,nep.fu.11,crustacean,2019,18.7,10.8,891,540,3755,3542,213
2013,nep.fu.11,crustacean,2019,10,10.8,1403,540,3777,3413,364
2014,nep.fu.11,crustacean,2019,9.6,10.8,1251,540,3334,3257,77
2015,nep.fu.11,crustacean,2019,7.9,10.8,1445,540,3145,3002,143
2016,nep.fu.11,crustacean,2019,10.7,10.8,1422,540,3795,3529,266
2017,nep.fu.11,crustacean,2019,9.3,10.8,1050,540,2512,2448,64
2018,nep.fu.11,crustacean,2019,6.4,10.8,1188,540,2020,1961,59
1990,nep.fu.12,crustacean,2019,NA,11.7,NA,1020,4814,4430,384
1991,nep.fu.12,crustacean,2019,NA,11.7,NA,1020,4564,4442,122
1992,nep.fu.12,crustacean,2019,NA,11.7,NA,1020,4622,4237,385
1993,nep.fu.12,crustacean,2019,NA,11.7,NA,1020,5060,4458,602
1994,nep.fu.12,crustacean,2019,NA,11.7,NA,1020,4849,4414,435
1995,nep.fu.12,crustacean,2019,20.9,11.7,1152,1020,5137,4682,455
1996,nep.fu.12,crustacean,2019,14.2,11.7,1473,1020,4452,3995,457
1997,nep.fu.12,crustacean,2019,19.3,11.7,1086,1020,4615,4344,271
1998,nep.fu.12,crustacean,2019,13.3,11.7,1452,1020,3963,3730,233
1999,nep.fu.12,crustacean,2019,16.9,11.7,1086,1020,4258,4052,206
2000,nep.fu.12,crustacean,2019,9.2,11.7,1854,1020,4237,3953,284
2001,nep.fu.12,crustacean,2019,10.6,11.7,2037,1020,4582,3991,591
2002,nep.fu.12,crustacean,2019,7.5,11.7,1899,1020,3552,3305,247
2003,nep.fu.12,crustacean,2019,7.8,11.7,2157,1020,4260,3879,381
2004,nep.fu.12,crustacean,2019,6.8,11.7,2558,1020,4323,3869,454
2005,nep.fu.12,crustacean,2019,7.9,11.7,2208,1020,4300,3848,452
2006,nep.fu.12,crustacean,2019,10.8,11.7,1845,1020,4957,4633,324
2007,nep.fu.12,crustacean,2019,27.3,11.7,1016,1020,6374,5471,903
2008,nep.fu.12,crustacean,2019,17.4,11.7,1608,1020,5961,5356,605
2009,nep.fu.12,crustacean,2019,12.9,11.7,1542,1020,4501,4285,216
2010,nep.fu.12,crustacean,2019,7.6,11.7,2076,1020,3979,3846,133
2011,nep.fu.12,crustacean,2019,6.5,11.7,1945,1020,3794,3702,92
2012,nep.fu.12,crustacean,2019,15.8,11.7,919,1020,4134,3989,145
2013,nep.fu.12,crustacean,2019,8.1,11.7,1718,1020,3826,3776,50
2014,nep.fu.12,crustacean,2019,5.8,11.7,2073,1020,3412,3179,233
2015,nep.fu.12,crustacean,2019,6.4,11.7,1998,1020,3521,3400,121
2016,nep.fu.12,crustacean,2019,9.5,11.7,2118,1020,4767,4402,365
2017,nep.fu.12,crustacean,2019,9.9,11.7,1384,1020,3757,3652,105
2018,nep.fu.12,crustacean,2019,4.8,11.7,1946,1020,2590,2536,54
1990,nep.fu.13,crustacean,2019,NA,15.1,NA,580,3102,2909,193
1991,nep.fu.13,crustacean,2019,NA,15.1,NA,580,3285,3038,247
1992,nep.fu.13,crustacean,2019,NA,15.1,NA,580,2903,2803,100
1993,nep.fu.13,crustacean,2019,NA,15.1,NA,580,3638,3343,295
1994,nep.fu.13,crustacean,2019,NA,15.1,NA,580,3027,2630,397
1995,nep.fu.13,crustacean,2019,36.401,15.1,579,580,4606,3987,619
1996,nep.fu.13,crustacean,2019,21.067,15.1,935,580,4692,4057,635
1997,nep.fu.13,crustacean,2019,NA,15.1,1198,580,4219,3621,598
1998,nep.fu.13,crustacean,2019,NA,15.1,1262,580,6133,4841,1292
1999,nep.fu.13,crustacean,2019,NA,15.1,930,580,4318,3752,566
2000,nep.fu.13,crustacean,2019,NA,15.1,1411,580,3887,3417,470
2001,nep.fu.13,crustacean,2019,12.799,15.1,1486,580,3859,3182,677
2002,nep.fu.13,crustacean,2019,12.443,15.1,1571,580,3790,3384,406
2003,nep.fu.13,crustacean,2019,12.807,15.1,1817,580,4420,3173,1247
2004,nep.fu.13,crustacean,2019,NA,15.1,1970,580,4408,2973,1435
2005,nep.fu.13,crustacean,2019,10.654,15.1,1959,580,4006,3395,611
2006,nep.fu.13,crustacean,2019,12.714,15.1,1851,580,5295,4780,515
2007,nep.fu.13,crustacean,2019,43.011,15.1,1233,580,9226,6660,2566
2008,nep.fu.13,crustacean,2019,NA,15.1,1769,580,7356,5923,1433
2009,nep.fu.13,crustacean,2019,22.171,15.1,1499,580,6169,4779,1390
2010,nep.fu.13,crustacean,2019,14.911,15.1,1750,580,6379,5843,536
2011,nep.fu.13,crustacean,2019,15.664,15.1,2165,580,7000,6432,568
2012,nep.fu.13,crustacean,2019,20.982,15.1,1421,580,7753,6687,1066
2013,nep.fu.13,crustacean,2019,14.122,15.1,1990,580,5889,5435,454
2014,nep.fu.13,crustacean,2019,22.643,15.1,1328,580,6903,6207,696
2015,nep.fu.13,crustacean,2019,12.432,15.1,1820,580,5548,5147,401
2016,nep.fu.13,crustacean,2019,17.568,15.1,1946,580,7083,6447,636
2017,nep.fu.13,crustacean,2019,17.556,15.1,1568,580,5487,5222,265
2018,nep.fu.13,crustacean,2019,11.062,15.1,2193,580,4209,4141,68
1981,ple.27.7a,benthic,2019,0.597,0.196,7066,8757,5472,3906,1566
1982,ple.27.7a,benthic,2019,0.589,0.196,6753,8757,4030,3237,793
1983,ple.27.7a,benthic,2019,0.642,0.196,6066,8757,4342,3639,703
1984,ple.27.7a,benthic,2019,0.569,0.196,7673,8757,4897,4241,656
1985,ple.27.7a,benthic,2019,0.562,0.196,8443,8757,5656,5075,581
1986,ple.27.7a,benthic,2019,0.591,0.196,9032,8757,5373,4806,567
1987,ple.27.7a,benthic,2019,0.703,0.196,8450,8757,6908,6220,688
1988,ple.27.7a,benthic,2019,0.699,0.196,7884,8757,5757,5005,752
1989,ple.27.7a,benthic,2019,0.606,0.196,7033,8757,5000,4372,628
1990,ple.27.7a,benthic,2019,0.593,0.196,6390,8757,3711,3275,436
1991,ple.27.7a,benthic,2019,0.596,0.196,5103,8757,3127,2554,573
1992,ple.27.7a,benthic,2019,0.743,0.196,5103,8757,3948,3267,681
1993,ple.27.7a,benthic,2019,0.66,0.196,4233,8757,2655,1996,659
1994,ple.27.7a,benthic,2019,0.639,0.196,4418,8757,2801,2066,735
1995,ple.27.7a,benthic,2019,0.581,0.196,3884,8757,2591,1874,717
1996,ple.27.7a,benthic,2019,0.522,0.196,4175,8757,2519,1707,812
1997,ple.27.7a,benthic,2019,0.521,0.196,4377,8757,3244,1871,1373
1998,ple.27.7a,benthic,2019,0.515,0.196,4755,8757,4028,1765,2263
1999,ple.27.7a,benthic,2019,0.405,0.196,5484,8757,3396,1600,1796
2000,ple.27.7a,benthic,2019,0.334,0.196,6015,8757,2677,1371,1306
2001,ple.27.7a,benthic,2019,0.289,0.196,7317,8757,2573,1473,1100
2002,ple.27.7a,benthic,2019,0.25,0.196,8646,8757,2708,1623,1085
2003,ple.27.7a,benthic,2019,0.206,0.196,10324,8757,2668,1559,1109
2004,ple.27.7a,benthic,2019,0.154,0.196,10492,8757,2174,1143,1031
2005,ple.27.7a,benthic,2019,0.199,0.196,10306,8757,2491,1281,1210
2006,ple.27.7a,benthic,2019,0.213,0.196,9323,8757,2188,934,1254
2007,ple.27.7a,benthic,2019,0.233,0.196,7704,8757,2549,805,1744
2008,ple.27.7a,benthic,2019,0.179,0.196,7708,8757,1831,563,1268
2009,ple.27.7a,benthic,2019,0.133,0.196,8745,8757,1589,457,1132
2010,ple.27.7a,benthic,2019,0.197,0.196,8672,8757,2939,378,2561
2011,ple.27.7a,benthic,2019,0.126,0.196,10320,8757,1198,595,603
